"id_act";"sp";"weight_category";"sample_catch_ST";"lat";"lon";"fishing_mode";"date_act";"vessel";"id_trip";"landingdate";"ocean";"code_act_type"
"fr.ird.t3.entities.data.Activity#1613588686647#0.3268119377514598";"BET";"p10";6,43083667399625;0,300139;51,4001;1;2018-02-16;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.3268119377514598";"SKJ";"m10";42,641511194967;0,300139;51,4001;1;2018-02-16;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.3268119377514598";"YFT";"m10";5,22574580359361;0,300139;51,4001;1;2018-02-16;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.6172783514126269";"BET";"m10";2,37613617259988;-1,93347;49,1001;1;2018-02-08;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.6172783514126269";"BET";"p10";0;-1,93347;49,1001;1;2018-02-08;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.6172783514126269";"SKJ";"m10";12,2590708222803;-1,93347;49,1001;1;2018-02-08;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.6172783514126269";"YFT";"m10";5,17726756901982;-1,93347;49,1001;1;2018-02-08;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.6172783514126269";"YFT";"p10";0;-1,93347;49,1001;1;2018-02-08;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7004802376439336";"BET";"m10";3,34939475662065;-3,26681;55,1835;1;2018-02-18;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7004802376439336";"SKJ";"m10";25,8497701331204;-3,26681;55,1835;1;2018-02-18;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7004802376439336";"YFT";"m10";10,8008351102589;-3,26681;55,1835;1;2018-02-18;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7004802376439336";"YFT";"p10";0;-3,26681;55,1835;1;2018-02-18;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7689849597536905";"BET";"m10";2,81966858963542;-0,0334722;50,2501;1;2018-02-15;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7689849597536905";"BET";"p10";0,918690953428035;-0,0334722;50,2501;1;2018-02-15;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7689849597536905";"SKJ";"m10";17,1707252257681;-0,0334722;50,2501;1;2018-02-15;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7689849597536905";"YFT";"m10";1,98391890319089;-0,0334722;50,2501;1;2018-02-15;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.7689849597536905";"YFT";"p10";0;-0,0334722;50,2501;1;2018-02-15;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.8652430971192535";"BET";"m10";8,62262281984363;-2,56681;53,3835;1;2018-02-17;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.8652430971192535";"BET";"p10";1,83738190685607;-2,56681;53,3835;1;2018-02-17;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.8652430971192535";"SKJ";"m10";58,1316781985938;-2,56681;53,3835;1;2018-02-17;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.8652430971192535";"YFT";"m10";11,3960550889706;-2,56681;53,3835;1;2018-02-17;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.8652430971192535";"YFT";"p10";0;-2,56681;53,3835;1;2018-02-17;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.9164464713833451";"BET";"m10";0,379910557081284;-0,183472;51,5001;1;2018-02-14;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.9164464713833451";"SKJ";"m10";11,1384460380966;-0,183472;51,5001;1;2018-02-14;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588686647#0.9164464713833451";"YFT";"m10";0,473235440214106;-0,183472;51,5001;1;2018-02-14;572;"fr.ird.t3.entities.data.Trip#1613588686646#0.2736032032836052";2018-02-18;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.04108400214161101";"BET";"m10";1,84905693843695;4,56681;54,7835;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.04108400214161101";"SKJ";"m10";14,8758545745701;4,56681;54,7835;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.04108400214161101";"YFT";"m10";3,27508848699298;4,56681;54,7835;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.04108400214161101";"YFT";"p10";0;4,56681;54,7835;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.2117980636540907";"BET";"m10";2,70286890074658;4,41681;54,6335;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.2117980636540907";"SKJ";"m10";37,9923111735334;4,41681;54,6335;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.2117980636540907";"YFT";"m10";6,30481992572005;4,41681;54,6335;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.2117980636540907";"YFT";"p10";0;4,41681;54,6335;1;2018-02-12;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.29145881849669686";"BET";"m10";8,32075622296627;5,36681;54,2501;1;2018-02-13;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.29145881849669686";"SKJ";"m10";66,9413455855653;5,36681;54,2501;1;2018-02-13;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.29145881849669686";"YFT";"m10";14,7378981914684;5,36681;54,2501;1;2018-02-13;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.29145881849669686";"YFT";"p10";0;5,36681;54,2501;1;2018-02-13;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.431434779523578";"BET";"m10";0,252981322165815;-0,283472;50,6501;1;2018-02-10;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.431434779523578";"SKJ";"m10";6,84932047376691;-0,283472;50,6501;1;2018-02-10;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.431434779523578";"YFT";"m10";0,897698204067281;-0,283472;50,6501;1;2018-02-10;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.431434779523578";"YFT";"p10";0;-0,283472;50,6501;1;2018-02-10;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.6217274433773569";"BET";"m10";1,26490661082907;3,25014;52,3668;1;2018-02-11;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.6217274433773569";"SKJ";"m10";34,2466023688345;3,25014;52,3668;1;2018-02-11;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.6217274433773569";"YFT";"m10";4,48849102033641;3,25014;52,3668;1;2018-02-11;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687672#0.6217274433773569";"YFT";"p10";0;3,25014;52,3668;1;2018-02-11;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.03259514326401358";"BET";"m10";0;-1,83347;62,5835;1;2018-02-16;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.03259514326401358";"BET";"p10";1,64453017222542;-1,83347;62,5835;1;2018-02-16;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.03259514326401358";"SKJ";"m10";0;-1,83347;62,5835;1;2018-02-16;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.03259514326401358";"YFT";"m10";0;-1,83347;62,5835;1;2018-02-16;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.03259514326401358";"YFT";"p10";14,3554698277746;-1,83347;62,5835;1;2018-02-16;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.21954447931642962";"BET";"m10";0,774682062530159;-4,36681;66,9168;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.21954447931642962";"SKJ";"m10";50,1441048165629;-4,36681;66,9168;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.21954447931642962";"YFT";"m10";3,08121312090696;-4,36681;66,9168;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.21954447931642962";"YFT";"p10";0;-4,36681;66,9168;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.6393200688028148";"BET";"m10";0,674260313683657;-4,33347;66,6835;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.6393200688028148";"BET";"p10";5,96142187431713;-4,33347;66,6835;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.6393200688028148";"SKJ";"m10";43,6439430810825;-4,33347;66,6835;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.6393200688028148";"YFT";"m10";2,68179660523384;-4,33347;66,6835;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687673#0.6393200688028148";"YFT";"p10";52,0385781256829;-4,33347;66,6835;1;2018-02-17;887;"fr.ird.t3.entities.data.Trip#1613588687672#0.008426553061238407";2018-02-24;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.5392653740108975";"BET";"m10";0,046947874917093;-2,50014;68,9835;1;2018-02-21;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.5392653740108975";"BET";"p10";0;-2,50014;68,9835;1;2018-02-21;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.5392653740108975";"SKJ";"m10";3,35841366475677;-2,50014;68,9835;1;2018-02-21;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.5392653740108975";"YFT";"m10";0,594638460326136;-2,50014;68,9835;1;2018-02-21;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.6849926996319136";"BET";"m10";0,234739374585465;-3,35014;67,3668;1;2018-02-22;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.6849926996319136";"BET";"p10";0;-3,35014;67,3668;1;2018-02-22;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.6849926996319136";"SKJ";"m10";16,7920683237839;-3,35014;67,3668;1;2018-02-22;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687934#0.6849926996319136";"YFT";"m10";2,97319230163068;-3,35014;67,3668;1;2018-02-22;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687935#0.5125248245564956";"BET";"m10";0,352109061878197;-3,13347;67,6335;1;2018-02-23;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687935#0.5125248245564956";"BET";"p10";0;-3,13347;67,6335;1;2018-02-23;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687935#0.5125248245564956";"SKJ";"m10";25,1881024856758;-3,13347;67,6335;1;2018-02-23;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588687935#0.5125248245564956";"YFT";"m10";4,45978845244602;-3,13347;67,6335;1;2018-02-23;706;"fr.ird.t3.entities.data.Trip#1613588687934#0.6703555581414147";2018-02-28;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.13094916795982514";"BET";"m10";1,72742339957577;-4,73347;67,9001;1;2018-02-13;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.13094916795982514";"SKJ";"m10";31,7256640943195;-4,73347;67,9001;1;2018-02-13;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.13094916795982514";"YFT";"m10";9,54691250610472;-4,73347;67,9001;1;2018-02-13;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.13094916795982514";"YFT";"p10";0;-4,73347;67,9001;1;2018-02-13;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.18764666437600075";"BET";"m10";2,00863185997182;-5,86681;67,1335;1;2018-02-12;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.18764666437600075";"SKJ";"m10";36,890307086418;-5,86681;67,1335;1;2018-02-12;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.18764666437600075";"YFT";"m10";11,1010610536101;-5,86681;67,1335;1;2018-02-12;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.18764666437600075";"YFT";"p10";0;-5,86681;67,1335;1;2018-02-12;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.5382813315966345";"BET";"m10";0,120517911598309;-7,10014;63,9501;1;2018-02-11;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.5382813315966345";"SKJ";"m10";2,21341842518508;-7,10014;63,9501;1;2018-02-11;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.5382813315966345";"YFT";"m10";0,666063663216608;-7,10014;63,9501;1;2018-02-11;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688487#0.5382813315966345";"YFT";"p10";0;-7,10014;63,9501;1;2018-02-11;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.6848883293939163";"BET";"m10";1,27525912470227;-1,81681;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.6848883293939163";"SKJ";"m10";97,3346130305939;-1,81681;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.6848883293939163";"YFT";"m10";1,39012784470381;-1,81681;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.6848883293939163";"YFT";"p10";0;-1,81681;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7156086728040713";"BET";"m10";0,80018150751986;-1,90014;76,6168;1;2018-02-17;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7156086728040713";"SKJ";"m10";123,946657800214;-1,90014;76,6168;1;2018-02-17;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7156086728040713";"YFT";"m10";2,25316069226578;-1,90014;76,6168;1;2018-02-17;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7480478875340082";"BET";"m10";2,68341950776158;-3,50014;76,1001;1;2018-02-15;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7480478875340082";"SKJ";"m10";44,5848817786124;-3,50014;76,1001;1;2018-02-15;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7480478875340082";"YFT";"m10";12,6896595487709;-3,50014;76,1001;1;2018-02-15;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.7480478875340082";"YFT";"p10";0;-3,50014;76,1001;1;2018-02-15;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.8981847639963325";"BET";"m10";0,86196456744951;-1,08347;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.8981847639963325";"SKJ";"m10";31,07367258543;-1,08347;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.8981847639963325";"YFT";"m10";3,05525436140187;-1,08347;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588688488#0.8981847639963325";"YFT";"p10";0;-1,08347;78,5835;1;2018-02-16;760;"fr.ird.t3.entities.data.Trip#1613588688487#0.0027561315559150312";2018-02-25;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.6846416545639078";"BET";"m10";0;-14,8501;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.6846416545639078";"SKJ";"m10";0;-14,8501;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.6846416545639078";"YFT";"m10";0;-14,8501;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.6846416545639078";"YFT";"p10";18;-14,8501;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.7139877749444469";"BET";"m10";0;-14,6168;43,9335;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.7139877749444469";"SKJ";"m10";0;-14,6168;43,9335;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.7139877749444469";"YFT";"m10";0;-14,6168;43,9335;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.7139877749444469";"YFT";"p10";7;-14,6168;43,9335;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9164420249238032";"BET";"m10";0;-14,9001;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9164420249238032";"SKJ";"m10";0;-14,9001;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9164420249238032";"YFT";"m10";0;-14,9001;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9164420249238032";"YFT";"p10";28;-14,9001;44,0668;1;2018-02-18;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.978464692400463";"BET";"m10";10,2602455596631;-7,73347;49,4668;1;2018-02-15;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.978464692400463";"SKJ";"m10";27,5365942901537;-7,73347;49,4668;1;2018-02-15;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.978464692400463";"YFT";"m10";24,8951718400434;-7,73347;49,4668;1;2018-02-15;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.978464692400463";"YFT";"p10";0;-7,73347;49,4668;1;2018-02-15;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9842010620846341";"BET";"m10";1,57849931687124;-13,5001;47,1168;1;2018-02-17;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9842010620846341";"SKJ";"m10";4,23639912156211;-13,5001;47,1168;1;2018-02-17;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9842010620846341";"YFT";"m10";3,83002643692976;-13,5001;47,1168;1;2018-02-17;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689285#0.9842010620846341";"YFT";"p10";0;-13,5001;47,1168;1;2018-02-17;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
"fr.ird.t3.entities.data.Activity#1613588689286#0.0026926700099997314";"BET";"m10";0,993160975849036;-14,7168;44,1001;1;2018-02-21;693;"fr.ird.t3.entities.data.Trip#1613588689285#0.018064224811373597";2018-03-02;2;1
