"set_id";"species";"weight_category";"catches";"latitude";"longitude";"fishing_mode";"activity_date";"vessel";"id_trip";"landingdate";"ocean";"null_set";"year";"timescale";"total_catches";"sp_prop";"x";"y";"zone"
"fr.ird.t3.entities.data.Activity#1562947882794#0.7876639588815636";"YFT";"-10kg";5,08299511144067;-4,60014;42,3668;"fob";"2014-03-22";888;"fr.ird.t3.entities.data.Trip#1562947882791#0.2696418525366383";"2014-03-24";2;FALSE;2014;1;20;0,254149755572033;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947882794#0.7876639588815636";"YFT";"+10kg";3,95493841046982;-4,60014;42,3668;"fob";"2014-03-22";888;"fr.ird.t3.entities.data.Trip#1562947882791#0.2696418525366383";"2014-03-24";2;FALSE;2014;1;20;0,197746920523491;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883134#0.006927473500090375";"BET";"+10kg";0,548350732592522;-0,150139;53,1835;"fob";"2014-06-29";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;15;0,0365567155061681;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883134#0.006927473500090375";"YFT";"+10kg";14,4516492674075;-0,150139;53,1835;"fob";"2014-06-29";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;15;0,963443284493832;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883134#0.9593898027854969";"BET";"+10kg";1,27948504271588;0,650139;55,1001;"fsc";"2014-06-30";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;113;0,0113228764842113;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883134#0.9593898027854969";"YFT";"+10kg";111,720514957284;0,650139;55,1001;"fsc";"2014-06-30";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;113;0,988677123515789;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883134#0.9847377416351096";"BET";"+10kg";4,22148939751915;-1,28347;50,7001;"fsc";"2014-06-27";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;82,9999999999999;0,0508613180423994;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883134#0.9847377416351096";"YFT";"+10kg";78,7785106024808;-1,28347;50,7001;"fsc";"2014-06-27";888;"fr.ird.t3.entities.data.Trip#1562947883133#0.9752938507950777";"2014-07-02";2;FALSE;2014;2;82,9999999999999;0,949138681957601;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883445#0.04154540544302654";"BET";"-10kg";0;-5,45014;46,4335;"fob";"2014-07-09";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;60;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.04154540544302654";"SKJ";NA;0;-5,45014;46,4335;"fob";"2014-07-09";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;60;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.04154540544302654";"YFT";"-10kg";0;-5,45014;46,4335;"fob";"2014-07-09";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;60;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.04154540544302654";"YFT";"+10kg";60;-5,45014;46,4335;"fob";"2014-07-09";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;60;1;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.8538453068073939";"BET";"-10kg";0;-5,25014;46,9668;"fob";"2014-07-08";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;11;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.8538453068073939";"SKJ";NA;0;-5,25014;46,9668;"fob";"2014-07-08";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;11;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.8538453068073939";"YFT";"-10kg";0;-5,25014;46,9668;"fob";"2014-07-08";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;11;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883445#0.8538453068073939";"YFT";"+10kg";11;-5,25014;46,9668;"fob";"2014-07-08";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;11;1;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883446#0.7696204481269354";"BET";"-10kg";1,68471070820838;-3,60014;45,3668;"fob";"2014-07-18";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;37;0,0455327218434697;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883446#0.7696204481269354";"BET";"+10kg";1,69676700992316;-3,60014;45,3668;"fob";"2014-07-18";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;37;0,0458585678357611;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883446#0.7696204481269354";"SKJ";NA;17,2557979532454;-3,60014;45,3668;"fob";"2014-07-18";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;37;0,466372917655281;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883446#0.7696204481269354";"YFT";"-10kg";2,31350709091847;-3,60014;45,3668;"fob";"2014-07-18";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;37;0,0625272186734721;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883446#0.7696204481269354";"YFT";"+10kg";14,0492172377046;-3,60014;45,3668;"fob";"2014-07-18";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;37;0,379708573992016;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.008807708658405855";"BET";"-10kg";2,93329597632707;-4,93347;49,1668;"fob";"2014-07-23";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;18;0,162960887573726;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.008807708658405855";"SKJ";NA;8,4642680995564;-4,93347;49,1668;"fob";"2014-07-23";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;18;0,470237116642022;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.008807708658405855";"YFT";"-10kg";6,60243592411652;-4,93347;49,1668;"fob";"2014-07-23";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;18;0,366801995784251;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.008807708658405855";"YFT";"+10kg";0;-4,93347;49,1668;"fob";"2014-07-23";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;18;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.08189963649034604";"BET";"-10kg";0,488882662721179;-2,98347;45,7501;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;3;0,162960887573726;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.08189963649034604";"SKJ";NA;1,41071134992607;-2,98347;45,7501;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;3;0,470237116642023;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.08189963649034604";"YFT";"-10kg";1,10040598735275;-2,98347;45,7501;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;3;0,36680199578425;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.08189963649034604";"YFT";"+10kg";0;-2,98347;45,7501;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;3;0;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.16540186703066773";"BET";"-10kg";1,13831804608675;-2,93347;46,1835;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;25;0,04553272184347;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.16540186703066773";"BET";"+10kg";1,14646419589402;-2,93347;46,1835;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;25;0,0458585678357609;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.16540186703066773";"SKJ";NA;11,659322941382;-2,93347;46,1835;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;25;0,46637291765528;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.16540186703066773";"YFT";"-10kg";1,56318046683681;-2,93347;46,1835;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;25;0,0625272186734725;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.16540186703066773";"YFT";"+10kg";9,49271434980039;-2,93347;46,1835;"fob";"2014-07-20";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;25;0,379708573992016;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883447#0.5489652162972498";"BET";"-10kg";4,88882662721179;-4,76681;51,7668;"fob";"2014-07-24";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;30;0,162960887573726;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.5489652162972498";"SKJ";NA;14,1071134992607;-4,76681;51,7668;"fob";"2014-07-24";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;30;0,470237116642023;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.5489652162972498";"YFT";"-10kg";11,0040598735275;-4,76681;51,7668;"fob";"2014-07-24";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;30;0,36680199578425;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.5489652162972498";"YFT";"+10kg";0;-4,76681;51,7668;"fob";"2014-07-24";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;30;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.7474250476465354";"BET";"-10kg";1,62960887573726;-0,566806;54,7168;"fob";"2014-07-26";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;9,99999999999999;0,162960887573726;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.7474250476465354";"SKJ";NA;4,70237116642022;-0,566806;54,7168;"fob";"2014-07-26";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;9,99999999999999;0,470237116642023;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.7474250476465354";"YFT";"-10kg";3,66801995784251;-0,566806;54,7168;"fob";"2014-07-26";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;9,99999999999999;0,366801995784251;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883447#0.7474250476465354";"YFT";"+10kg";0;-0,566806;54,7168;"fob";"2014-07-26";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;9,99999999999999;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947883448#0.07486324639692066";"BET";"-10kg";0,21536644175604;-5,26681;45,5668;"fob";"2014-08-04";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;53;0,00406351776898188;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883448#0.07486324639692066";"SKJ";NA;44,0139562005607;-5,26681;45,5668;"fob";"2014-08-04";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;53;0,830452003784164;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883448#0.07486324639692066";"YFT";"-10kg";8,77067735768329;-5,26681;45,5668;"fob";"2014-08-04";888;"fr.ird.t3.entities.data.Trip#1562947883445#0.6516089364547395";"2014-08-07";2;FALSE;2014;3;53;0,165484478446854;45;-5;"311"
"fr.ird.t3.entities.data.Activity#1562947883944#0.811522450221692";"BET";"-10kg";1,1702830878288;2,55014;57,1668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,0835916491306286;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.811522450221692";"SKJ";NA;8,75569469317827;2,55014;57,1668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,625406763798448;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.811522450221692";"YFT";"-10kg";4,07402221899293;2,55014;57,1668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,291001587070924;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8289616654636879";"BET";"-10kg";0,585141543914399;1,46681;56,8668;"fob";"2014-08-27";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;7;0,0835916491306284;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8289616654636879";"SKJ";NA;4,37784734658913;1,46681;56,8668;"fob";"2014-08-27";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;7;0,625406763798447;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8289616654636879";"YFT";"-10kg";2,03701110949647;1,46681;56,8668;"fob";"2014-08-27";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;7;0,291001587070924;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8666023720945767";"BET";"-10kg";2,00619957913508;2,43347;56,9668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;24;0,0835916491306285;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8666023720945767";"SKJ";NA;15,0097623311627;2,43347;56,9668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;24;0,625406763798447;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883944#0.8666023720945767";"YFT";"-10kg";6,98403808970217;2,43347;56,9668;"fob";"2014-08-26";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;24;0,291001587070924;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.17391414125444893";"BET";"-10kg";0,460212790447815;0,550139;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,0328723421748439;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.17391414125444893";"SKJ";NA;7,76377815815091;0,550139;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,554555582725065;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.17391414125444893";"YFT";"-10kg";5,77600905140128;0,550139;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0,412572075100091;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.17391414125444893";"YFT";"+10kg";0;0,550139;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;14;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.24543409760944634";"BET";"-10kg";3,57550349120482;1,71681;53,4668;"fob";"2014-09-05";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;83,9310636180746;0,0426004787390164;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.24543409760944634";"SKJ";NA;48,6145316180155;1,71681;53,4668;"fob";"2014-09-05";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;83,9310636180746;0,57921977301794;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.24543409760944634";"YFT";"-10kg";31,7410285088543;1,71681;53,4668;"fob";"2014-09-05";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;83,9310636180746;0,378179748243043;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.29261342383035716";"BET";"-10kg";2,6955320583372;0,450139;53,2001;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;82;0,0328723421748439;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.29261342383035716";"SKJ";NA;45,4735577834553;0,450139;53,2001;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;82;0,554555582725065;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.29261342383035716";"YFT";"-10kg";33,8309101582075;0,450139;53,2001;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;82;0,412572075100091;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.29261342383035716";"YFT";"+10kg";0;0,450139;53,2001;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;82;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.4572073949233114";"BET";"-10kg";2,26313207202396;1,96681;55,1668;"fob";"2014-09-01";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;30,9934346302929;0,0730197249520704;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.4572073949233114";"SKJ";NA;19,0143109595563;1,96681;55,1668;"fob";"2014-09-01";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;30,9934346302929;0,613494799346045;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.4572073949233114";"YFT";"-10kg";9,71599159871261;1,96681;55,1668;"fob";"2014-09-01";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;30,9934346302929;0,313485475701884;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.5594533005467306";"BET";"-10kg";1,18340431829438;0,516806;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;36;0,0328723421748439;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.5594533005467306";"SKJ";NA;19,9640009781023;0,516806;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;36;0,554555582725064;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.5594533005467306";"YFT";"-10kg";14,8525947036033;0,516806;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;36;0,412572075100092;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.5594533005467306";"YFT";"+10kg";0;0,516806;53,2168;"fob";"2014-09-07";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;36;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.8632486239967114";"BET";"-10kg";1,09110992585027;0,666806;53,2668;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;26,9827659045187;0,0404372898505393;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.8632486239967114";"SKJ";NA;15,4809664008543;0,666806;53,2668;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;26,9827659045187;0,573735341129791;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.8632486239967114";"YFT";"-10kg";10,4106895778141;0,666806;53,2668;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;26,9827659045187;0,38582736901967;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947883945#0.8632486239967114";"YFT";"+10kg";0;0,666806;53,2668;"fob";"2014-09-06";888;"fr.ird.t3.entities.data.Trip#1562947883944#0.9811103536335963";"2014-10-06";2;FALSE;2014;3;26,9827659045187;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.2743004736603589";"BET";"-10kg";1,22018563877582;2,81681;50,8501;"fob";"2014-10-16";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;36;0,0338940455215505;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.2743004736603589";"SKJ";NA;20,9498324923588;2,81681;50,8501;"fob";"2014-10-16";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;36;0,581939791454411;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.2743004736603589";"YFT";"-10kg";13,8299818688654;2,81681;50,8501;"fob";"2014-10-16";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;36;0,384166163024039;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.2743004736603589";"YFT";"+10kg";0;2,81681;50,8501;"fob";"2014-10-16";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;36;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.7862787381502048";"BET";"-10kg";0,271152364172403;2,51681;51,1335;"fob";"2014-10-17";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;7,99999999999999;0,0338940455215504;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.7862787381502048";"SKJ";NA;4,65551833163529;2,51681;51,1335;"fob";"2014-10-17";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;7,99999999999999;0,581939791454412;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.7862787381502048";"YFT";"-10kg";3,0733293041923;2,51681;51,1335;"fob";"2014-10-17";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;7,99999999999999;0,384166163024038;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884316#0.7862787381502048";"YFT";"+10kg";0;2,51681;51,1335;"fob";"2014-10-17";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;7,99999999999999;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884317#0.38543655439929325";"BET";"-10kg";0,00659689407281212;-3,66681;54,5335;"fob";"2014-11-09";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;0,998338204238139;0,00660787501150114;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947884317#0.38543655439929325";"SKJ";NA;0,341516801999002;-3,66681;54,5335;"fob";"2014-11-09";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;0,998338204238139;0,342085277863951;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947884317#0.38543655439929325";"YFT";"-10kg";0,650224508166325;-3,66681;54,5335;"fob";"2014-11-09";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;0,998338204238139;0,651306847124548;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947884317#0.38543655439929325";"YFT";"+10kg";0;-3,66681;54,5335;"fob";"2014-11-09";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;0,998338204238139;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1562947884317#0.44289179818539126";"BET";"-10kg";1,11510193500137;1,10014;50,8835;"fob";"2014-10-19";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;50;0,0223020387000274;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884317#0.44289179818539126";"SKJ";NA;41,337893398892;1,10014;50,8835;"fob";"2014-10-19";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;50;0,82675786797784;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884317#0.44289179818539126";"YFT";"-10kg";7,54700466610664;1,10014;50,8835;"fob";"2014-10-19";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;50;0,150940093322133;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884317#0.44289179818539126";"YFT";"+10kg";0;1,10014;50,8835;"fob";"2014-10-19";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;50;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1562947884317#0.7074768548366269";"BET";"-10kg";0,303457127349357;-5,21681;54,0501;"fob";"2014-11-11";888;"fr.ird.t3.entities.data.Trip#1562947884316#0.3275058894055449";"2014-11-23";2;FALSE;2014;4;45,9235573949545;0,00660787501150112;55;-5;"312"
